src_id,ad_cate,date,converted
529,108,2021-08-17,0
674,259,2021-08-17,1
247,6,2021-08-17,0
254,428,2021-08-17,0
430,357,2021-08-17,0
124,221,2021-08-17,0
612,420,2021-08-17,0
203,483,2021-08-17,0
344,360,2021-08-17,0
596,319,2021-08-17,0
25,312,2021-08-17,0
66,233,2021-08-17,0
42,95,2021-08-17,0
456,127,2021-08-17,0
536,373,2021-08-17,0
699,128,2021-08-17,0
969,309,2021-08-17,0
438,129,2021-08-17,0
714,175,2021-08-17,0
83,484,2021-08-17,0
2,21,2021-08-17,0
267,487,2021-08-17,0
485,402,2021-08-17,1
162,32,2021-08-17,0
553,474,2021-08-17,0
659,224,2021-08-17,0
133,94,2021-08-17,0
805,279,2021-08-17,1
392,170,2021-08-17,0
400,454,2021-08-17,0
625,425,2021-08-17,0
911,456,2021-08-17,0
106,308,2021-08-17,0
666,499,2021-08-17,1
389,474,2021-08-17,0
976,36,2021-08-17,0
601,478,2021-08-17,0
956,237,2021-08-17,0
147,301,2021-08-17,0
676,74,2021-08-17,0
100,268,2021-08-17,0
568,35,2021-08-17,1
66,30,2021-08-17,0
248,365,2021-08-17,0
948,26,2021-08-17,0
49,13,2021-08-17,0
952,165,2021-08-17,0
869,471,2021-08-17,0
984,212,2021-08-17,0
52,331,2021-08-17,0
874,292,2021-08-17,1
235,112,2021-08-17,0
128,124,2021-08-17,0
747,185,2021-08-17,0
915,366,2021-08-17,0
598,58,2021-08-17,0
17,259,2021-08-17,0
472,66,2021-08-17,0
912,31,2021-08-17,0
206,17,2021-08-17,0
659,227,2021-08-17,0
850,463,2021-08-17,0
505,160,2021-08-17,0
826,95,2021-08-17,0
169,107,2021-08-17,0
438,25,2021-08-17,0
930,248,2021-08-17,0
624,112,2021-08-17,0
449,45,2021-08-17,0
618,365,2021-08-17,0
644,383,2021-08-17,1
673,288,2021-08-17,0
951,80,2021-08-17,0
444,185,2021-08-17,0
11,186,2021-08-17,0
444,308,2021-08-17,1
281,258,2021-08-17,0
588,257,2021-08-17,0
346,200,2021-08-17,0
861,420,2021-08-17,1
108,352,2021-08-17,0
390,357,2021-08-17,0
806,319,2021-08-17,0
685,51,2021-08-17,0
421,86,2021-08-17,0
586,28,2021-08-17,0
708,152,2021-08-17,0
428,443,2021-08-17,0
358,481,2021-08-17,0
511,238,2021-08-17,0
442,24,2021-08-17,0
593,276,2021-08-17,0
581,192,2021-08-17,0
758,453,2021-08-17,1
815,293,2021-08-17,1
177,239,2021-08-17,0
465,144,2021-08-17,0
474,331,2021-08-17,0
146,486,2021-08-17,0
6,295,2021-08-17,0
220,105,2021-08-17,0
823,402,2021-08-17,1
334,285,2021-08-17,0
696,479,2021-08-17,1
267,292,2021-08-17,1
915,226,2021-08-17,1
508,399,2021-08-17,0
706,469,2021-08-17,0
405,476,2021-08-17,0
152,471,2021-08-17,0
284,455,2021-08-17,1
955,296,2021-08-17,0
6,302,2021-08-17,0
166,156,2021-08-17,0
632,220,2021-08-17,0
441,266,2021-08-17,0
912,340,2021-08-17,0
219,370,2021-08-17,0
285,494,2021-08-17,0
589,81,2021-08-17,0
597,138,2021-08-17,0
93,103,2021-08-17,0
216,94,2021-08-17,0
906,91,2021-08-17,0
60,464,2021-08-17,0
229,340,2021-08-17,1
139,130,2021-08-17,0
673,11,2021-08-17,0
32,233,2021-08-17,0
174,367,2021-08-17,0
510,428,2021-08-17,0
833,73,2021-08-17,0
758,419,2021-08-17,0
312,131,2021-08-17,0
959,478,2021-08-17,1
197,143,2021-08-17,0
315,463,2021-08-17,0
361,79,2021-08-17,0
855,306,2021-08-17,0
470,187,2021-08-17,0
55,477,2021-08-17,0
902,476,2021-08-17,1
627,65,2021-08-17,0
139,481,2021-08-17,0
624,418,2021-08-17,0
303,132,2021-08-17,0
496,248,2021-08-17,0
589,94,2021-08-17,0
653,429,2021-08-17,0
110,171,2021-08-17,0
320,69,2021-08-17,1
812,246,2021-08-17,0
138,262,2021-08-17,0
706,259,2021-08-17,0
848,69,2021-08-17,0
301,20,2021-08-17,0
635,378,2021-08-17,1
0,317,2021-08-17,0
0,312,2021-08-17,0
691,287,2021-08-17,0
338,409,2021-08-17,0
46,367,2021-08-17,0
115,415,2021-08-17,0
862,460,2021-08-17,0
16,162,2021-08-17,0
844,27,2021-08-17,0
528,93,2021-08-17,0
906,489,2021-08-17,0
87,299,2021-08-17,1
464,366,2021-08-17,0
706,448,2021-08-17,0
945,310,2021-08-17,0
942,238,2021-08-17,0
339,249,2021-08-17,0
477,141,2021-08-17,0
931,144,2021-08-17,1
211,47,2021-08-17,0
461,344,2021-08-17,0
515,20,2021-08-17,1
940,91,2021-08-17,0
748,433,2021-08-17,0
65,301,2021-08-17,0
521,338,2021-08-17,0
10,209,2021-08-17,0
164,242,2021-08-17,0
204,36,2021-08-17,0
33,219,2021-08-17,1
63,442,2021-08-17,0
343,279,2021-08-17,0
76,140,2021-08-17,0
448,86,2021-08-17,0
210,234,2021-08-17,0
260,119,2021-08-17,0
939,270,2021-08-17,0
712,464,2021-08-17,0
612,60,2021-08-17,0
186,255,2021-08-17,0
841,99,2021-08-17,0
204,142,2021-08-17,1
135,177,2021-08-17,1
161,281,2021-08-17,0
594,19,2021-08-17,0
361,249,2021-08-17,0
900,348,2021-08-17,0
0,253,2021-08-17,0
546,331,2021-08-17,0
532,397,2021-08-17,0
187,207,2021-08-17,0
874,299,2021-08-17,0
349,338,2021-08-17,0
88,372,2021-08-17,0
246,108,2021-08-17,0
540,19,2021-08-17,0
622,355,2021-08-17,0
103,196,2021-08-17,0
90,423,2021-08-17,0
651,164,2021-08-17,0
445,182,2021-08-17,0
461,378,2021-08-17,0
724,238,2021-08-17,0
408,182,2021-08-17,0
80,360,2021-08-17,0
629,88,2021-08-17,0
558,44,2021-08-17,0
217,140,2021-08-17,1
164,364,2021-08-17,0
838,347,2021-08-17,0
209,188,2021-08-17,0
160,438,2021-08-17,0
428,448,2021-08-17,0
662,496,2021-08-17,0
508,50,2021-08-17,0
474,236,2021-08-17,0
689,195,2021-08-17,0
431,122,2021-08-17,0
589,36,2021-08-17,0
254,262,2021-08-17,0
676,289,2021-08-17,0
704,207,2021-08-17,0
380,140,2021-08-17,0
199,300,2021-08-17,0
273,281,2021-08-17,0
480,103,2021-08-17,0
390,401,2021-08-17,0
578,443,2021-08-17,0
797,94,2021-08-17,0
970,5,2021-08-17,0
682,447,2021-08-17,0
930,172,2021-08-17,1
986,15,2021-08-17,0
741,7,2021-08-17,0
573,114,2021-08-17,0
848,246,2021-08-17,1
201,294,2021-08-17,0
414,79,2021-08-17,1
747,151,2021-08-17,0
472,273,2021-08-17,0
870,490,2021-08-17,0
221,154,2021-08-17,0
621,385,2021-08-17,0
489,290,2021-08-17,0
377,51,2021-08-17,0
237,6,2021-08-17,0
35,286,2021-08-17,0
510,322,2021-08-17,1
103,497,2021-08-17,0
632,365,2021-08-17,0
129,373,2021-08-17,0
537,289,2021-08-17,0
714,343,2021-08-17,0
877,66,2021-08-17,1
484,493,2021-08-17,0
508,27,2021-08-17,0
428,176,2021-08-17,1
190,86,2021-08-17,0
256,414,2021-08-17,0
884,60,2021-08-17,0
752,65,2021-08-17,1
726,211,2021-08-17,0
504,162,2021-08-17,0
533,439,2021-08-17,0
471,416,2021-08-17,0
515,313,2021-08-17,1
246,48,2021-08-17,0
264,413,2021-08-17,0
388,427,2021-08-17,1
894,32,2021-08-17,1
842,11,2021-08-17,0
674,92,2021-08-17,1
669,70,2021-08-17,0
760,84,2021-08-17,1
999,39,2021-08-17,0
703,452,2021-08-17,0
14,127,2021-08-17,0
47,199,2021-08-17,0
916,146,2021-08-17,1
720,288,2021-08-17,1
446,408,2021-08-17,0
880,484,2021-08-17,0
540,283,2021-08-17,0
164,24,2021-08-17,0
283,131,2021-08-17,1
128,462,2021-08-17,0
7,205,2021-08-17,0
126,470,2021-08-17,0
931,394,2021-08-17,0
618,336,2021-08-17,0
664,196,2021-08-17,0
890,3,2021-08-17,0
193,176,2021-08-17,0
472,210,2021-08-17,0
826,73,2021-08-17,0
718,136,2021-08-17,0
825,354,2021-08-17,1
430,139,2021-08-17,1
492,342,2021-08-17,0
526,357,2021-08-17,1
397,480,2021-08-17,0
310,21,2021-08-17,0
471,279,2021-08-17,0
359,84,2021-08-17,0
269,361,2021-08-17,0
840,481,2021-08-17,0
5,360,2021-08-17,0
843,399,2021-08-17,1
782,290,2021-08-17,0
69,45,2021-08-17,0
570,63,2021-08-17,0
793,444,2021-08-17,0
459,244,2021-08-17,0
232,145,2021-08-17,0
585,442,2021-08-17,0
915,248,2021-08-17,0
185,17,2021-08-17,0
454,177,2021-08-17,0
317,236,2021-08-17,0
657,98,2021-08-17,0
570,132,2021-08-17,0
888,481,2021-08-17,0
659,296,2021-08-17,0
954,228,2021-08-17,0
168,271,2021-08-17,0
775,242,2021-08-17,0
564,159,2021-08-17,1
320,404,2021-08-17,1
433,312,2021-08-17,0
819,112,2021-08-17,0
645,421,2021-08-17,0
9,409,2021-08-17,0
966,328,2021-08-17,0
877,125,2021-08-17,0
8,106,2021-08-17,0
389,55,2021-08-17,1
191,113,2021-08-17,0
684,60,2021-08-17,0
865,302,2021-08-17,0
578,491,2021-08-17,0
720,63,2021-08-17,0
248,64,2021-08-17,0
799,451,2021-08-17,0
188,192,2021-08-17,0
843,460,2021-08-17,0
2,457,2021-08-17,0
619,360,2021-08-17,0
789,240,2021-08-17,0
639,141,2021-08-17,0
455,186,2021-08-17,0
721,412,2021-08-17,0
50,138,2021-08-17,0
527,399,2021-08-17,0
924,456,2021-08-17,0
120,291,2021-08-17,0
73,336,2021-08-17,0
10,451,2021-08-17,0
262,247,2021-08-17,0
176,469,2021-08-17,0
348,296,2021-08-17,0
713,132,2021-08-17,0
467,23,2021-08-17,0
891,254,2021-08-17,0
900,340,2021-08-17,0
933,434,2021-08-17,1
189,67,2021-08-17,1
728,471,2021-08-17,0
771,110,2021-08-17,0
663,329,2021-08-17,0
243,476,2021-08-17,0
94,127,2021-08-17,0
466,157,2021-08-17,0
790,291,2021-08-17,0
72,50,2021-08-17,0
71,134,2021-08-17,0
822,410,2021-08-17,0
927,258,2021-08-17,0
912,457,2021-08-17,0
867,457,2021-08-17,0
937,141,2021-08-17,0
836,208,2021-08-17,0
203,371,2021-08-17,0
882,42,2021-08-17,0
979,248,2021-08-17,1
916,451,2021-08-17,0
769,428,2021-08-17,0
561,154,2021-08-17,0
857,122,2021-08-17,0
944,450,2021-08-17,0
3,233,2021-08-17,0
859,422,2021-08-17,0
724,352,2021-08-17,0
6,103,2021-08-17,1
895,171,2021-08-17,0
781,313,2021-08-17,0
207,493,2021-08-17,0
896,294,2021-08-17,0
545,168,2021-08-17,0
556,358,2021-08-17,0
741,101,2021-08-17,0
862,270,2021-08-17,0
229,14,2021-08-17,0
70,241,2021-08-17,1
428,104,2021-08-17,0
685,133,2021-08-17,0
912,342,2021-08-17,0
893,418,2021-08-17,0
327,218,2021-08-17,1
938,265,2021-08-17,0
643,152,2021-08-17,0
321,242,2021-08-17,0
827,321,2021-08-17,0
146,234,2021-08-17,0
328,289,2021-08-17,0
538,468,2021-08-17,0
770,37,2021-08-17,0
543,54,2021-08-17,0
659,169,2021-08-17,0
824,21,2021-08-17,0
570,281,2021-08-17,0
588,27,2021-08-17,0
937,234,2021-08-17,0
9,264,2021-08-17,0
575,359,2021-08-17,0
460,203,2021-08-17,0
308,435,2021-08-17,0
902,223,2021-08-17,0
86,49,2021-08-17,0
30,226,2021-08-17,0
742,484,2021-08-17,0
11,233,2021-08-17,0
405,300,2021-08-17,1
661,466,2021-08-17,0
8,178,2021-08-17,1
284,48,2021-08-17,0
118,251,2021-08-17,1
512,153,2021-08-17,0
461,154,2021-08-17,0
224,446,2021-08-17,0
544,186,2021-08-17,0
998,284,2021-08-17,0
94,474,2021-08-17,0
249,388,2021-08-17,0
335,264,2021-08-17,0
957,9,2021-08-17,0
129,359,2021-08-17,0
714,159,2021-08-17,1
454,483,2021-08-17,0
55,344,2021-08-17,0
407,409,2021-08-17,0
308,380,2021-08-17,0
728,275,2021-08-17,0
433,37,2021-08-17,0
5,233,2021-08-17,0
683,377,2021-08-17,0
513,319,2021-08-17,0
887,391,2021-08-17,0
937,121,2021-08-17,0
984,53,2021-08-17,0
709,121,2021-08-17,0
743,368,2021-08-17,0
478,229,2021-08-17,0
231,17,2021-08-17,1
646,64,2021-08-17,0
502,446,2021-08-17,0
405,340,2021-08-17,1
285,168,2021-08-17,0
492,208,2021-08-17,0
290,123,2021-08-17,0
207,282,2021-08-17,1
193,182,2021-08-17,0
809,250,2021-08-17,0
948,474,2021-08-17,0
390,117,2021-08-17,1
446,292,2021-08-17,0
661,398,2021-08-17,0
71,92,2021-08-17,0
466,211,2021-08-17,0
739,425,2021-08-17,1
573,336,2021-08-17,1
192,54,2021-08-17,0
712,18,2021-08-17,0
580,408,2021-08-17,1
864,238,2021-08-17,0
627,453,2021-08-17,0
705,164,2021-08-17,1
286,343,2021-08-17,0
866,150,2021-08-17,0
203,96,2021-08-17,0
877,354,2021-08-17,0
470,142,2021-08-17,0
280,90,2021-08-17,0
703,17,2021-08-17,0
47,400,2021-08-17,0
79,471,2021-08-17,0
230,168,2021-08-17,0
522,260,2021-08-17,0
15,226,2021-08-17,0
227,226,2021-08-17,0
859,302,2021-08-17,0
953,16,2021-08-17,0
178,240,2021-08-17,0
675,228,2021-08-17,0
67,192,2021-08-17,0
161,79,2021-08-17,0
960,433,2021-08-17,0
573,422,2021-08-17,0
545,252,2021-08-17,0
500,225,2021-08-17,0
434,226,2021-08-17,0
247,159,2021-08-17,0
643,66,2021-08-17,1
938,154,2021-08-17,1
664,131,2021-08-17,0
573,183,2021-08-17,0
463,123,2021-08-17,0
197,395,2021-08-17,1
943,258,2021-08-17,0
274,143,2021-08-17,0
873,130,2021-08-17,1
912,87,2021-08-17,0
249,320,2021-08-17,0
631,274,2021-08-17,0
717,148,2021-08-17,0
263,156,2021-08-17,0
811,6,2021-08-17,0
539,231,2021-08-17,0
164,204,2021-08-17,0
716,197,2021-08-17,0
573,411,2021-08-17,0
71,292,2021-08-17,0
791,120,2021-08-17,1
360,20,2021-08-17,0
943,146,2021-08-17,0
215,188,2021-08-17,0
242,244,2021-08-17,0
739,32,2021-08-17,0
85,419,2021-08-17,0
181,433,2021-08-17,0
337,393,2021-08-17,0
421,127,2021-08-17,0
875,378,2021-08-17,0
689,106,2021-08-17,0
212,388,2021-08-17,0
838,23,2021-08-17,0
505,43,2021-08-17,0
102,228,2021-08-17,0
247,421,2021-08-17,0
698,210,2021-08-17,0
972,178,2021-08-17,0
873,307,2021-08-17,0
301,11,2021-08-17,0
375,305,2021-08-17,0
960,363,2021-08-17,0
333,394,2021-08-17,0
260,483,2021-08-17,1
741,334,2021-08-17,0
891,68,2021-08-17,0
725,56,2021-08-17,0
773,364,2021-08-17,0
94,474,2021-08-17,0
918,148,2021-08-17,0
439,253,2021-08-17,0
897,347,2021-08-17,0
325,126,2021-08-17,0
96,247,2021-08-17,0
871,56,2021-08-17,0
51,406,2021-08-17,0
253,419,2021-08-17,0
266,494,2021-08-17,0
634,271,2021-08-17,0
369,483,2021-08-17,0
424,231,2021-08-17,0
98,57,2021-08-17,0
881,171,2021-08-17,0
939,434,2021-08-17,0
841,259,2021-08-17,0
915,318,2021-08-17,1
585,134,2021-08-17,0
392,365,2021-08-17,0
698,325,2021-08-17,0
940,492,2021-08-17,1
239,363,2021-08-17,0
116,73,2021-08-17,0
470,191,2021-08-17,0
663,392,2021-08-17,0
838,487,2021-08-17,0
447,481,2021-08-17,0
117,233,2021-08-17,0
755,129,2021-08-17,0
512,378,2021-08-17,0
796,486,2021-08-17,0
734,280,2021-08-17,0
120,5,2021-08-17,0
566,95,2021-08-17,0
419,233,2021-08-17,0
410,324,2021-08-17,0
131,317,2021-08-17,0
612,175,2021-08-17,0
971,242,2021-08-17,0
182,39,2021-08-17,0
416,301,2021-08-17,0
25,497,2021-08-17,0
768,282,2021-08-17,0
345,385,2021-08-17,0
680,54,2021-08-17,0
158,12,2021-08-17,0
72,388,2021-08-17,0
470,291,2021-08-17,0
558,343,2021-08-17,0
418,459,2021-08-17,1
791,248,2021-08-17,0
630,171,2021-08-17,1
588,91,2021-08-17,0
31,418,2021-08-17,0
751,52,2021-08-17,0
584,49,2021-08-17,0
35,440,2021-08-17,0
69,82,2021-08-17,0
277,412,2021-08-17,0
672,24,2021-08-17,0
123,478,2021-08-17,0
43,483,2021-08-17,0
787,151,2021-08-17,0
284,467,2021-08-17,0
958,283,2021-08-17,0
628,296,2021-08-17,0
752,293,2021-08-17,0
732,227,2021-08-17,0
238,213,2021-08-17,0
728,78,2021-08-17,0
94,440,2021-08-17,0
16,367,2021-08-17,0
942,33,2021-08-17,0
394,38,2021-08-17,0
173,307,2021-08-17,0
234,114,2021-08-17,0
269,114,2021-08-17,0
590,437,2021-08-17,0
870,83,2021-08-17,0
567,350,2021-08-17,0
969,316,2021-08-17,1
932,66,2021-08-17,0
854,237,2021-08-17,1
562,472,2021-08-17,0
688,477,2021-08-17,1
613,483,2021-08-17,0
976,489,2021-08-17,0
10,264,2021-08-17,1
254,415,2021-08-17,0
104,423,2021-08-17,1
537,63,2021-08-17,0
440,210,2021-08-17,0
209,53,2021-08-17,0
530,201,2021-08-17,0
431,231,2021-08-17,0
205,354,2021-08-17,0
546,307,2021-08-17,0
537,197,2021-08-17,0
808,167,2021-08-17,0
914,9,2021-08-17,0
250,140,2021-08-17,0
433,417,2021-08-17,0
836,342,2021-08-17,0
987,229,2021-08-17,0
291,493,2021-08-17,0
496,218,2021-08-17,0
455,351,2021-08-17,0
800,180,2021-08-17,1
186,176,2021-08-17,0
687,392,2021-08-17,0
47,299,2021-08-17,0
732,182,2021-08-17,0
470,428,2021-08-17,0
333,318,2021-08-17,0
747,234,2021-08-17,0
994,401,2021-08-17,0
562,352,2021-08-17,0
357,236,2021-08-17,0
434,270,2021-08-17,1
584,53,2021-08-17,0
830,36,2021-08-17,0
509,251,2021-08-17,0
674,83,2021-08-17,0
315,78,2021-08-17,0
925,458,2021-08-17,0
823,238,2021-08-17,0
579,435,2021-08-17,0
37,304,2021-08-17,0
753,281,2021-08-17,0
944,16,2021-08-17,0
12,350,2021-08-17,0
783,356,2021-08-17,1
241,12,2021-08-17,0
209,263,2021-08-17,0
182,153,2021-08-17,1
906,397,2021-08-17,0
152,135,2021-08-17,0
311,244,2021-08-17,1
35,297,2021-08-17,0
38,110,2021-08-17,0
180,188,2021-08-17,0
236,243,2021-08-17,0
732,293,2021-08-17,0
758,397,2021-08-17,0
324,171,2021-08-17,0
881,472,2021-08-17,0
41,298,2021-08-17,0
541,481,2021-08-17,0
310,7,2021-08-17,0
552,386,2021-08-17,0
977,351,2021-08-17,0
178,167,2021-08-17,0
830,329,2021-08-17,0
846,293,2021-08-17,0
231,229,2021-08-17,0
206,174,2021-08-17,1
945,285,2021-08-17,1
94,374,2021-08-17,1
336,373,2021-08-17,0
652,362,2021-08-17,0
694,491,2021-08-17,0
115,258,2021-08-17,0
615,170,2021-08-17,0
147,77,2021-08-17,0
161,221,2021-08-17,1
44,166,2021-08-17,0
375,473,2021-08-17,0
773,330,2021-08-17,0
156,390,2021-08-17,0
624,27,2021-08-17,0
505,219,2021-08-17,0
853,435,2021-08-17,0
563,115,2021-08-17,0
770,340,2021-08-17,0
348,376,2021-08-17,0
883,109,2021-08-17,0
649,336,2021-08-17,0
919,267,2021-08-17,0
121,316,2021-08-17,0
753,239,2021-08-17,0
683,272,2021-08-17,1
562,218,2021-08-17,0
34,334,2021-08-17,0
817,135,2021-08-17,0
121,466,2021-08-17,0
371,200,2021-08-17,0
659,208,2021-08-17,0
205,394,2021-08-17,1
409,79,2021-08-17,0
422,346,2021-08-17,0
452,105,2021-08-17,0
819,195,2021-08-17,0
500,211,2021-08-17,0
567,225,2021-08-17,0
970,336,2021-08-17,1
104,342,2021-08-17,0
596,48,2021-08-17,0
297,168,2021-08-17,0
678,47,2021-08-17,0
941,357,2021-08-17,0
206,233,2021-08-17,0
77,387,2021-08-17,0
538,95,2021-08-17,1
677,44,2021-08-17,0
147,305,2021-08-17,0
295,402,2021-08-17,0
133,107,2021-08-17,0
940,415,2021-08-17,0
891,53,2021-08-17,0
651,240,2021-08-17,0
327,127,2021-08-17,0
534,324,2021-08-17,0
540,294,2021-08-17,0
283,145,2021-08-17,0
460,337,2021-08-17,1
954,60,2021-08-17,0
499,36,2021-08-17,0
686,283,2021-08-17,1
782,471,2021-08-17,0
24,432,2021-08-17,0
707,6,2021-08-17,0
356,110,2021-08-17,0
435,280,2021-08-17,0
204,161,2021-08-17,0
409,438,2021-08-17,0
262,341,2021-08-17,0
471,261,2021-08-17,0
945,481,2021-08-17,0
192,470,2021-08-17,0
359,116,2021-08-17,0
681,359,2021-08-17,1
827,168,2021-08-17,0
484,139,2021-08-17,0
217,171,2021-08-17,0
695,434,2021-08-17,0
837,117,2021-08-17,0
330,444,2021-08-17,0
308,446,2021-08-17,0
158,405,2021-08-17,0
698,185,2021-08-17,0
481,149,2021-08-17,0
614,58,2021-08-17,0
140,13,2021-08-17,0
194,344,2021-08-17,0
613,327,2021-08-17,0
207,315,2021-08-17,0
4,308,2021-08-17,0
990,132,2021-08-17,1
848,42,2021-08-17,0
816,476,2021-08-17,0
427,329,2021-08-17,0
320,292,2021-08-17,0
723,305,2021-08-17,0
922,9,2021-08-17,0
59,130,2021-08-17,0
540,308,2021-08-17,0
895,33,2021-08-17,0
246,389,2021-08-17,0
922,24,2021-08-17,0
2,238,2021-08-17,0
298,230,2021-08-17,0
162,428,2021-08-17,0
792,193,2021-08-17,0
170,62,2021-08-17,0
114,340,2021-08-17,0
407,201,2021-08-17,0
915,484,2021-08-17,0
466,462,2021-08-17,0
3,495,2021-08-17,0
716,75,2021-08-17,0
675,350,2021-08-17,0
670,49,2021-08-17,0
126,54,2021-08-17,0
109,308,2021-08-17,0
856,436,2021-08-17,0
313,468,2021-08-17,0
642,426,2021-08-17,1
303,50,2021-08-17,0
823,13,2021-08-17,0
568,95,2021-08-17,0
300,30,2021-08-17,0
864,418,2021-08-17,0
503,108,2021-08-17,0
495,141,2021-08-17,0
85,107,2021-08-17,0
303,322,2021-08-17,0
343,156,2021-08-17,0
511,403,2021-08-17,0
616,473,2021-08-17,0
125,51,2021-08-17,1
326,271,2021-08-17,0
761,296,2021-08-17,1
92,158,2021-08-17,0
541,399,2021-08-17,0
80,196,2021-08-17,0
881,495,2021-08-17,0
843,170,2021-08-17,0
940,310,2021-08-17,0
159,167,2021-08-17,0
254,90,2021-08-17,0
440,99,2021-08-17,0
713,136,2021-08-17,0
281,335,2021-08-17,0
139,327,2021-08-17,0
203,80,2021-08-17,0
873,462,2021-08-17,0
15,148,2021-08-17,0
337,289,2021-08-17,0
544,298,2021-08-17,0
399,177,2021-08-17,0
252,146,2021-08-17,0
10,202,2021-08-17,0
279,82,2021-08-17,0
802,56,2021-08-17,0
232,298,2021-08-17,0
447,356,2021-08-17,0
364,423,2021-08-17,0
566,38,2021-08-17,0
656,402,2021-08-17,0
104,283,2021-08-17,0
498,410,2021-08-17,0
15,289,2021-08-17,0
338,267,2021-08-17,0
955,228,2021-08-17,0
641,298,2021-08-17,0
971,295,2021-08-17,0
755,125,2021-08-17,0
546,170,2021-08-17,0
726,284,2021-08-17,0
167,109,2021-08-17,0
446,282,2021-08-17,0
654,312,2021-08-17,0
700,47,2021-08-17,0
600,461,2021-08-17,0
32,147,2021-08-17,0
265,226,2021-08-17,0
512,173,2021-08-17,0
256,426,2021-08-17,0
377,368,2021-08-17,0
891,312,2021-08-17,0
440,20,2021-08-17,0
434,266,2021-08-17,0
14,286,2021-08-17,0
839,255,2021-08-17,0
122,137,2021-08-17,0
810,23,2021-08-17,0
296,329,2021-08-17,0
25,341,2021-08-17,0
667,359,2021-08-17,0
128,365,2021-08-17,0
103,18,2021-08-17,0
715,273,2021-08-17,0
66,308,2021-08-17,0
505,450,2021-08-17,1
533,1,2021-08-17,0
471,6,2021-08-17,0
564,9,2021-08-17,0
719,378,2021-08-17,0
962,184,2021-08-17,0
332,277,2021-08-17,0
942,373,2021-08-17,0
640,290,2021-08-17,1
225,127,2021-08-17,0
976,472,2021-08-17,0
205,110,2021-08-17,0
518,267,2021-08-17,0
989,221,2021-08-17,1
572,366,2021-08-17,0
341,398,2021-08-17,0
551,198,2021-08-17,0
43,50,2021-08-17,0
962,445,2021-08-17,0
981,316,2021-08-17,0
816,13,2021-08-17,0
988,114,2021-08-17,0
947,176,2021-08-17,0
964,410,2021-08-17,0
67,52,2021-08-17,0
177,302,2021-08-17,0
179,369,2021-08-17,0
526,41,2021-08-17,0
892,145,2021-08-17,0
395,305,2021-08-17,0
353,449,2021-08-17,0
498,113,2021-08-17,0
201,458,2021-08-17,0
568,128,2021-08-17,0
732,450,2021-08-17,0
446,61,2021-08-17,0
862,278,2021-08-17,0
799,103,2021-08-17,0
859,140,2021-08-17,0
928,477,2021-08-17,0
903,75,2021-08-17,0
731,375,2021-08-17,0
482,343,2021-08-17,0
728,211,2021-08-17,0
550,492,2021-08-17,0
118,444,2021-08-17,0
271,383,2021-08-17,0
668,241,2021-08-17,1
960,447,2021-08-17,0
176,337,2021-08-17,0
872,173,2021-08-17,0
738,148,2021-08-17,0
565,252,2021-08-17,0
747,375,2021-08-17,0
608,277,2021-08-17,0
869,190,2021-08-17,0
265,168,2021-08-17,0
367,238,2021-08-17,0
636,472,2021-08-17,0
548,16,2021-08-17,0
300,273,2021-08-17,0
500,410,2021-08-17,0
320,11,2021-08-17,0
106,351,2021-08-17,0
989,118,2021-08-17,1
553,137,2021-08-17,0
270,187,2021-08-17,0
179,169,2021-08-17,0
15,153,2021-08-17,0
615,429,2021-08-17,0
373,406,2021-08-17,0
462,433,2021-08-17,0
221,12,2021-08-17,0
376,469,2021-08-17,0
407,278,2021-08-17,0
91,61,2021-08-17,0
854,124,2021-08-17,0
297,415,2021-08-17,0
652,481,2021-08-17,0
251,30,2021-08-17,0
884,181,2021-08-17,1
164,185,2021-08-17,0
915,492,2021-08-17,0
854,215,2021-08-17,0
969,64,2021-08-17,0
686,0,2021-08-17,0
97,484,2021-08-17,0
944,237,2021-08-17,0
12,250,2021-08-17,1
468,492,2021-08-17,0
690,209,2021-08-17,0
380,195,2021-08-17,0
679,240,2021-08-17,0
948,294,2021-08-17,0
348,297,2021-08-17,1
39,15,2021-08-17,0
737,451,2021-08-17,0
864,278,2021-08-17,0
182,173,2021-08-17,0
464,304,2021-08-17,0
306,400,2021-08-17,0
991,400,2021-08-17,0
626,236,2021-08-17,0
469,87,2021-08-17,0
804,222,2021-08-17,0
175,449,2021-08-17,0
72,284,2021-08-17,0
588,372,2021-08-17,0
301,210,2021-08-17,0
152,485,2021-08-17,0
192,344,2021-08-17,0
707,296,2021-08-17,0
404,179,2021-08-17,0
733,46,2021-08-17,0
856,25,2021-08-17,0
167,86,2021-08-17,0
709,167,2021-08-17,0
387,354,2021-08-17,0
908,298,2021-08-17,0
835,15,2021-08-17,0
313,418,2021-08-17,0
77,392,2021-08-17,0
737,157,2021-08-17,0
48,219,2021-08-17,1
404,269,2021-08-17,0
95,237,2021-08-17,0
883,424,2021-08-17,0
418,195,2021-08-17,1
518,323,2021-08-17,0
559,255,2021-08-17,0
173,427,2021-08-17,0
106,132,2021-08-17,0
769,230,2021-08-17,1
846,37,2021-08-17,0
778,164,2021-08-17,0
376,100,2021-08-17,0
941,226,2021-08-17,0
196,352,2021-08-17,0
838,370,2021-08-17,0
843,431,2021-08-17,0
931,16,2021-08-17,0
97,159,2021-08-17,0
548,272,2021-08-17,0
367,463,2021-08-17,0
